1.000000000000000000e+00,1.049769876834937277e+00,1.740463984917238749e-01,1.448078138803283954e+00,3.423757439775358957e-01,8.853921829763237161e-01,1.700921931142121535e+00,5.474150005468146618e-02,-8.581983315277379454e-01,2.642488460890693447e-01,1.827580447797886976e+00,1.298492437191822203e-02,1.606128264612300960e+00,4.672962547516694154e-01,-8.322233194893914332e-01,1.546485578907756731e+00,-2.808289623170013780e-02,5.068478225761184897e-01,-5.189559481687205933e-01,2.040229582070798742e+00,6.101127907519313665e-01,1.288644350318234766e+00,2.918916159310506186e-01,3.406441363195221173e-01,-9.168755684723595145e-02,1.340618854314593156e+00,2.367216466799953178e-01,-8.740135793908513362e-01,-2.059820617313485425e+00,5.772579457986602713e-02,1.021291233368731177e+00,8.123108016061877379e-01,-8.840479938006293725e-01,-2.227821762559803354e+00,-5.413122838120180136e-01,5.634282330373452385e-02,-2.114880506750932643e+00,-1.058709859269709730e+00,-6.922242420471504121e-02,9.803177535379836716e-01,1.544265179791995068e+00,1.154582072901654932e+00,8.527072272406566178e-01,-2.277160865318055727e+00,-1.573561684478558487e+00,8.408144916859142670e-01,2.483974089909577909e+00,-5.305880503254267744e-01,4.690668001660663333e-01,4.172081230249711781e-01,6.307564417565010295e-01,-1.156681858816094088e+00,-1.234539557533813170e+00,4.595312766954247619e-01,9.850875844609492393e-01,1.146923963774366895e+00,-6.638659640290008879e-01,-6.604127814372431349e-01,8.377345973779199984e-01,1.187863564611470357e+00,3.651448794781987917e-01,2.393000769722980703e+00,-4.835933630648921872e-02,1.600468954955967638e+00,-1.223138854893399241e+00,6.812901391787532512e-01,-2.195058867789698442e-01,-9.563411998567767913e-01,6.146959116671434353e-01,2.371778049467208049e+00,-6.534640427133331375e-02,1.100977062171435650e+00,-1.617184049750842734e-01,-1.832648753203383607e-01,1.686424046176147537e-02,6.876252954368508030e-01,-1.426866914540464881e+00,6.721734947391256876e-01,-6.738626840188262079e-01,1.538917829753253974e+00,1.175151000799607992e+00,-1.118493722145946084e-01,-1.149695425068795629e+00,1.740847925819005937e+00,7.376447797970029363e-01,-2.969944440193282187e+00,-1.347728668954715214e+00,7.873483380355866812e-01,-6.991274513130549817e-01,6.119554251912462384e-01,-1.595439388943969972e+00,-1.595725982935969567e+00,1.069917554913684787e+00,2.773144254269040987e-01,-1.523810641322490521e-02,5.182287384262124208e-01,1.211014028511942398e+00,-1.569310877674958471e+00,8.741680003933212095e-01,1.138223277866470817e-01,1.141036080955372123e+00,-1.000000000000000000e+00
1.000000000000000000e+00,2.314246902934029900e-03,1.552195096504407901e-01,1.421350424422686887e+00,-1.074319913332907550e+00,-6.614829304943653510e-01,-6.681080493782574070e-01,2.679138962510899113e-01,-1.553643380357511372e+00,-1.360039375218778657e-01,-4.832391943980678950e-01,4.761989947771640974e-01,5.613716813590621246e-01,-1.690010565102956219e+00,2.399487471634424163e-01,1.082734986524495291e+00,1.570330270210555657e-01,-1.065401079449888461e-01,3.281369486258818857e-01,-9.735979533996709234e-01,1.484254623487123892e+00,1.980976557017083139e-01,-2.892586960987628242e+00,1.493164968075084698e-01,6.525716346420295209e-03,2.010038196161338941e+00,8.363286718954909826e-01,2.030812786612871346e+00,8.289668387169560893e-01,-1.049897937586973251e+00,-7.055149041970761037e-02,-1.197559722035395735e+00,5.668756341953453681e-01,-3.191227474644924289e-01,4.052054202009036654e-01,1.333602958462098975e-01,-2.199262646105700103e+00,1.230956434654505438e+00,6.317160530448423517e-01,1.287936280507182563e-01,-1.366733774353073194e+00,-4.768483465891005801e-01,3.183842440786027739e-01,-1.068074237573165775e+00,2.004702239497466454e-01,-1.709073385303815584e+00,2.879294573264602475e-01,-5.384913755675017899e-02,1.381445397676836162e+00,-3.324744177495924657e-01,-6.235847808609326082e-01,-1.289686033058560000e+00,2.377640954020116659e+00,1.883377392838841702e-01,-5.530089604130038472e-01,-4.877725534859719270e-01,-1.976083998177501910e-01,-5.877547049355517084e-01,1.061017874643535253e+00,-6.833078543052233389e-01,-1.599944574659397517e-02,-6.712530985554848728e-01,-1.464993277309797559e+00,4.100623503267548098e-01,1.704790493801377593e+00,-9.895714076545463200e-01,4.052292854254553323e-01,1.582658787512804865e+00,3.711646675580119736e-01,1.105576086364240762e+00,-1.717862731173125934e-01,2.984976257167070712e-01,1.099634331846329333e-01,-8.932732426347497201e-01,-9.863609909217538885e-01,3.932371477594275300e-01,-8.431599516168488684e-01,-1.270302313872138655e-01,9.209536529049801024e-01,-1.413216598518901357e+00,-8.330070347857957413e-01,5.442125846783860688e-01,3.426958983475282827e-01,-6.698588466246933881e-02,1.528244741086049796e+00,-2.417546506957019559e-01,-1.259709910244175557e+00,-1.782223990703161176e+00,1.964733322658404946e+00,-1.433155174232527918e+00,-7.594175482912063346e-01,1.380017240898198549e+00,-2.874884622194323058e-01,2.360978393544354237e+00,-2.684300413633290638e+00,1.128160665828808584e+00,-3.536693602430652117e+00,4.619870179514117825e-01,3.791880224449671322e-01,-1.443884072756899117e-01,2.361513476259061939e+00,-1.000000000000000000e+00
1.000000000000000000e+00,-3.861258335768524286e-01,2.702902872620197350e+00,-3.594927699846554581e-01,9.535863194045520741e-01,-4.187772496038560943e-02,1.845913588470266209e+00,-9.213048164056121259e-01,-4.116394142139547241e-01,1.979749043446678847e-01,-3.453985309850822194e-01,7.651750304569104877e-01,9.788205474847709864e-01,-1.942452376210939691e-01,-1.130789008192798262e+00,2.229852540110335568e-01,-1.543362242136112616e+00,-1.100393672377012688e+00,6.391324570462544319e-01,3.358247822570216423e-02,1.134659683506087230e-01,1.509145721259262940e+00,6.115842975180203478e-01,4.099800082549193703e-01,-4.203100268408035967e-01,-1.116704715780458379e+00,-1.358013854320387681e+00,-5.699608456844018622e-01,9.348022063119605374e-01,2.170984059528844323e-01,-6.189666135406514114e-01,-3.822433045178225686e-01,-1.160417979909583064e+00,2.260260825362164772e-01,-4.056536117426788879e-01,8.366772021535928694e-01,-1.015998755573190193e+00,-6.144771299010309829e-01,1.063260437633305910e+00,-1.442892042236209926e+00,6.469270013217981452e-01,-8.728800597241629378e-01,-1.726684766941201987e+00,-1.169690893893598205e-01,-1.263599844654425430e+00,2.543330834501940085e+00,7.402654656331695282e-01,-2.590909358955305053e-01,-3.369939109782569414e-02,1.796222372368261100e+00,-2.243337892381489784e-01,1.998095886989437742e-01,9.589122960771248039e-01,-1.790042294977296777e-02,1.058486721882540227e+00,1.618413625649484766e+00,1.981721572071203363e+00,-3.365213814596526576e-01,-4.582451295056075846e-01,5.232066181485520717e-01,-1.813960791487454483e-01,4.640527578614226933e-01,-5.009586025706170842e-01,-1.929138855109659545e+00,-1.166784926327489424e+00,1.998694146978210184e-01,-5.522907521624845772e-01,-1.078666213446470845e+00,1.654719009898489857e+00,2.445617687733214751e+00,-6.287827124275250368e-01,3.855461991909875930e-01,6.740200678568326886e-02,-2.802350828935195048e-01,-1.591073251969784774e+00,1.220454298394121562e+00,-1.846971974112765924e+00,-2.106600109714140689e-01,1.937053399395556874e-01,2.484071977366903161e-01,9.326859495263104538e-01,-4.383236311579690736e-01,7.565345323298264257e-02,-8.104978005735361535e-01,-1.604939398356000635e-01,-4.284945693501049924e-01,7.259681697603588280e-01,-3.522455861601303528e-01,1.494841768394967962e+00,8.423268789780272714e-01,-1.439340617889884211e+00,-6.543636958614441612e-01,1.440077034852577098e+00,-5.016999560122409330e-01,-4.603541133539957309e-01,-5.146660179319272332e-01,9.309180666444099028e-01,-9.463464017999340117e-01,2.569200560990452242e+00,4.506505660231882038e-01,-2.965148335944657321e-01,-1.000000000000000000e+00
1.000000000000000000e+00,1.063458361211496242e-02,-1.240873819551219503e-01,-1.254679804438268986e+00,1.960196473329778533e+00,-2.797930145090934406e-01,4.665353844913243675e-01,2.884480361273635829e-01,-1.629813502209018550e+00,2.916881274353922415e-01,-5.034784638975151605e-01,-7.683682113147549675e-01,-1.372250857764594434e+00,1.262922259137846837e+00,1.310642274116639250e+00,8.382164881905944664e-01,6.417597081581727370e-02,-6.965287695961823733e-01,6.492971440311164910e-01,-4.346374477530368791e-02,-8.371952777953886038e-01,5.344205224947081723e-01,-1.559838660797892906e+00,7.273697520860313848e-01,-7.201238639826790244e-01,-4.919521165687275044e-01,-7.487766984875403597e-01,2.502635688341499076e+00,3.930192905419988697e-02,6.959560581241485133e-01,-7.450471376844211013e-01,-1.449942763822311687e+00,-9.454671434171143529e-01,-1.086695965269423914e+00,6.333485818289333880e-01,3.557561561381808457e-01,-1.701560656994254073e+00,7.296166122087663908e-01,-2.183269137469148191e+00,-3.273748285799216728e-01,-5.008821324406702580e-01,-1.072186554514583223e+00,-3.952245186313296244e-01,-8.673374824729322696e-02,8.963207667093437969e-01,-2.430576980782253038e+00,-3.287026912688787994e-01,-7.035959325596663483e-02,-1.183944601830023924e+00,-1.393467727230188746e+00,3.258758297594525066e-01,-1.198457801877693685e+00,-1.206811217201747111e+00,-1.051150520773987823e-02,-3.992108980142251573e-01,-1.117315284115456137e-01,1.904105429006288652e+00,6.452443912516019342e-01,-1.144856137379652417e+00,-1.488580417723739946e-01,9.483722060816722754e-01,3.109893767604442472e-01,1.475443429843364129e-01,-1.392346140725285952e+00,7.748392395324038562e-01,-1.079043890657315430e+00,4.544568827983462289e-01,-9.538319576503671016e-01,6.900355553575630019e-01,-9.198802397504586281e-01,-2.293830834806412089e-01,-2.227531818163429822e+00,-7.332340474773021421e-01,3.512678972288268420e-01,3.902283657232213931e-01,-6.309267708293362364e-01,3.715435022116434505e-01,-1.184711172761111930e+00,1.410479047480536208e+00,-1.093989285233734954e+00,-3.521525565307962458e-01,4.439677278313839404e-01,5.430650451302662107e-01,9.428085404505088807e-01,5.528079379017911688e-01,1.436840001623318486e+00,-6.289269055335331426e-01,2.441013059346833214e-01,6.873530697043466198e-01,-1.951646579998727316e-01,4.807500702191998265e-02,-1.169435696939527203e+00,3.875723247063559418e-01,-1.205926767410363531e+00,-6.175477685238976999e-01,-1.524259132246965187e+00,-3.176518294821250588e-01,-2.303557473383496923e+00,-6.536885446403017941e-01,-3.522789372747565650e-01,3.477385593356172588e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-1.032000657980035152e+00,1.029123965532890317e+00,-3.901267020923196993e-01,9.482786899855928375e-01,-1.384007380335690485e+00,2.931535895496685251e-01,8.477257447922091904e-01,1.019321991756269030e-01,7.535771092269437643e-01,-2.279446894493356371e-02,5.945954450160847449e-01,-7.752247456926115721e-01,-3.341604390860076768e-01,-1.634447421616021856e+00,-1.415030100749683717e+00,2.069794363580710783e+00,-1.709479404903898603e+00,8.389826820634262994e-01,-5.594849725887489633e-01,3.931902581023586918e-01,-3.817613219324129253e-02,1.672469393857501374e-01,-1.140964332142707871e+00,2.361261352593212681e+00,4.449083230286687840e-01,2.301845416378288101e-01,-6.579632146797127490e-01,8.445037633513317044e-01,-6.190811755141042982e-02,-2.186100765386166156e+00,-1.652033835386054750e-01,-6.244764542258299800e-01,-3.749359587926826554e-01,-4.513628027972497736e-01,-3.691031534570394790e-01,6.582294071915124889e-02,-1.021345741217307035e+00,-2.057148497898057649e+00,-1.145987783429984308e+00,8.851155442307770960e-01,9.033381012688608269e-01,1.215135205746433522e+00,4.311493705606127547e-01,9.546644428887416378e-01,-4.062608000703827882e-01,-4.357572115583138728e-01,1.216534416425014031e+00,-1.107516654957120927e+00,6.821771619361463035e-01,1.842184306590768927e-01,-1.095700013518622118e+00,1.290026658274336657e-01,-1.192035422565126263e-01,-1.087360443452165093e+00,-1.416205628963051355e+00,-5.293786797493292839e-01,4.755811630209996199e-01,4.806892066606001102e-01,1.499529948141275493e-01,1.416742261426626293e+00,-1.089524878950843378e+00,1.165237734950079318e+00,1.005011104229096286e-01,2.411018715950376534e-01,7.909039728419956505e-01,-2.855524207351219368e-01,1.349910218879053048e+00,-7.432081366596658967e-01,2.396748183170143154e-01,2.170838236723634795e-01,-1.227736423457963522e+00,6.085059317813296120e-01,-2.333779550952612691e+00,-9.633004565505833838e-01,3.917960977884934470e-01,-3.117352074386224494e-03,2.694764867956071175e+00,-3.440177535934991204e-01,-7.342415764554595103e-01,-8.169421909702606621e-01,-1.805011242338254163e-01,-1.249601280329245556e+00,6.908326869095923195e-01,-5.864587653389876643e-01,3.126704563651793722e-01,-1.972574879535299863e-01,3.545310748121574540e-01,-1.062445270334443137e+00,2.655286317893902348e-01,1.095406812701883670e+00,1.502433971926035561e+00,2.188790506391831592e+00,-2.146075589667554073e+00,-1.183417236319452392e+00,1.065394060070904869e+00,5.517230775343577864e-01,1.037973544272348336e+00,-1.168812277119801561e-02,-6.210584802347912659e-01,-7.565425373655699781e-01,1.000000000000000000e+00
1.000000000000000000e+00,-1.789840231851630992e-01,5.586632437498816328e-01,-1.418989448364579964e+00,-1.092765216458515987e+00,2.996313547445769720e-01,-4.707700240947218506e-01,1.278691520654656744e+00,-7.380472293241422399e-01,-1.664453819400188106e+00,3.563262097885343538e-01,9.723847573054607007e-01,-1.436774315440709493e-01,2.826952429345898077e-01,-8.705533752423388894e-02,-6.762531872702084654e-03,-1.625678651207560499e+00,9.366177002151382380e-01,-1.220382933736374076e+00,-6.110741321075117138e-01,4.470217392317653582e-01,1.495089925448914947e+00,-2.382330557562448714e-01,-2.519366077951384231e+00,7.392753219524963448e-01,-1.578593382340358906e-03,-2.507232741070078985e-01,-1.597330077219807576e+00,4.761973000243305276e-02,9.274408194865801924e-01,7.692634299555483057e-01,1.449321758008457639e+00,6.758431088505731932e-01,-7.835067449004476381e-02,1.096511453060621477e+00,1.470073071798116748e+00,-1.420919952744444048e+00,-9.514458471393515415e-01,-1.048935498476073924e+00,-1.182040304597248737e+00,-5.535488396426529317e-02,-2.492458394952847822e+00,-3.653555145992018471e-01,-1.288228126681757180e-01,-1.196422997489769324e+00,-1.039122407545339521e-01,7.473195868829056732e-01,1.610290628224072262e-01,5.988714242169362878e-01,-6.823216458422189934e-01,6.394965544436080618e-02,-7.246034317398070135e-01,3.463654183973277623e-01,-4.362155986919517558e-01,-7.438334490044760106e-01,3.068544095144802308e-01,-1.907356913045941127e-01,-1.050638499641591617e+00,-3.138866980798990514e-01,-5.147927253617154975e-01,-2.527244486548795299e-01,1.667390266946396915e-01,1.389251599548890326e+00,-1.103842148147820279e-01,-7.871343735401311603e-01,-1.123710210126039000e+00,-1.474366688658263369e+00,8.774081121450175158e-02,-7.030733403371736134e-01,-1.542339906491114188e-01,6.928504612649638572e-01,8.560109119135287381e-01,3.464961771005515279e-01,-1.109388292802799825e+00,1.915694596258710414e+00,-1.608641004779267192e+00,-5.527667827569887615e-02,9.244005331058333663e-01,-1.374475163045547399e+00,-3.027228143113502301e-01,3.109941684922212790e-01,1.161621922587760425e+00,3.149663114548837406e-01,-5.375576181121650282e-02,3.476630122009865542e-01,-1.031511350299400664e+00,-9.700476053800748399e-01,-9.770407641086227279e-01,1.988871137779421039e-01,2.595142318176023588e-01,1.308390269020352770e-01,1.434363943700440513e+00,1.178322961041245343e+00,8.517623495137368606e-01,2.159526876268050843e-01,1.812261176282363939e+00,8.004847102820388249e-01,-2.807772646949055484e-01,3.282350716824373738e-01,6.180901278964415768e-01,9.750220420482378358e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-1.118752937599285069e+00,1.380324599754970682e+00,-1.137059557287841471e+00,-2.507487332693391635e-01,1.297322972514118655e+00,-2.179771486716600926e+00,-1.511610081592885013e+00,-2.501048654194693022e-02,-6.725028634895041657e-01,9.061599460997443733e-01,1.141442184368310242e+00,1.289626663190470035e+00,7.734614366248516726e-01,-1.341040436628695431e+00,2.507764140022422095e-01,1.497254919501013193e+00,-1.595852480755098668e+00,1.623382194993774064e-01,7.301868740107596567e-01,-7.986235010469241447e-01,-3.122415882928408770e-01,-5.803655887978010908e-01,1.913577816961403166e-01,1.796656882486181939e+00,-1.315686427735558439e+00,-8.988434739124592787e-02,-8.061037722848447551e-01,2.280103782720556693e-01,-2.652345306368909750e+00,-6.793125146884994026e-01,9.831945457995829862e-01,2.823083873536876620e+00,-3.213952407420980206e-01,-4.297274982810820460e-02,4.765500392354197756e-01,3.538464661419080115e-01,7.245971075780526238e-01,1.149699526991663223e+00,-4.357687653956109908e-01,1.869125163721385263e+00,1.151075439614268170e+00,1.673820567813163906e+00,3.911668043562049335e-01,-3.301105513552904380e-01,-6.176268185849843606e-01,-7.688853529926225061e-01,-4.033810687215304280e-02,-2.621948153076445909e+00,9.067395930108681501e-01,2.661106766658160594e-01,8.412806188637901306e-01,-1.011188376676424916e+00,4.900529166770140055e-01,3.078527875314786555e-01,4.749386822400034625e-01,-1.367405016788496797e+00,-6.289659094819435303e-01,6.631026460193539807e-02,-9.123034240567375053e-02,-9.010465424075557728e-01,-4.233444488723590582e-01,6.018652676822008329e-01,-1.412191502457138814e-01,9.198551836610564525e-01,-7.958408767557963517e-03,2.785949365610110862e-01,2.256808153639141001e-01,1.646267673575839722e-03,-8.935655174982816140e-01,-4.775893837233666228e-01,-9.773759234325107847e-01,-8.571709806794861608e-01,-4.520366344233009981e-01,-1.065931533188320124e+00,-2.097343977224274680e-01,-9.767716338177704349e-01,5.555969300279606227e-01,4.308604690050250180e-02,1.460454619695171763e+00,-1.055912407222392657e+00,5.646135937286633766e-01,-2.035490157724823668e+00,4.778592219453327294e-02,7.187128382866819765e-01,1.793878093542190966e+00,2.716697850916628965e-01,6.114006352133417588e-01,1.824635659823482803e-01,-2.523417210255670118e-01,1.396833675306873856e-01,1.139572545193381803e+00,-9.363761637600447330e-01,6.075886386318443133e-01,2.044777767892210996e+00,-1.033637617699723066e-01,-1.086253273154402788e+00,-6.968680664734133723e-01,-2.280247476011314223e-01,4.831916064143402800e-01,-2.046477622364958560e+00,1.000000000000000000e+00
1.000000000000000000e+00,-2.419353799301044994e-01,-5.922772100659449285e-02,-3.911465080734555233e-01,1.177309932980390217e+00,2.440442905679381713e+00,1.433859166589925183e+00,-5.240697079500495903e-01,-2.104187615224541119e+00,1.143606139546634148e+00,-2.490205971898098725e-01,8.001505160935040717e-01,-1.236608572478754997e+00,2.678707443963282420e-01,9.491500581247643009e-02,8.483954952491025159e-01,-1.309740745360323810e+00,-1.608969971824683043e+00,1.369378510853673570e+00,-6.849270570663199553e-01,-9.817874179698208303e-01,5.302216978789366930e-01,-9.059154814373789055e-02,2.728013007338086493e-01,-7.608046284172035323e-01,1.270308915089616852e-01,-9.691380575551008514e-01,1.041172914270197813e-01,-2.901139471468866179e-02,-1.254793694472890353e+00,-2.396549894737330655e-01,-6.563475376077831935e-01,8.988519892371082953e-01,-1.999556604237508362e+00,-6.740895241686514772e-02,-1.064998809637335980e-01,2.337233914221703013e-01,-1.269710880573209577e+00,-2.577698944809040382e-01,3.261002874421404796e-01,-1.557446332053662230e+00,1.393078052919732190e+00,-1.055338746231035962e+00,-8.729042765212297050e-01,-7.634273803073604592e-01,1.466951203355866262e-01,-1.445418044422996928e+00,-5.506521004291302646e-01,-4.801886835637971251e-01,-8.222558179933252553e-01,-1.279379053906065378e-01,-9.247421386873774241e-01,-1.392488715503406305e-01,8.692441735994672625e-01,6.738722748064489565e-01,6.137690275133409479e-01,-5.398583585363277981e-01,6.704583675907687113e-01,-1.249385671438059786e+00,5.337030379944867065e-01,2.867234630833732201e+00,5.444084212515987176e-01,-1.423882716976010432e+00,-9.456919938101350231e-01,1.746852417752397635e+00,2.248455011236391687e+00,-2.567663546240980477e+00,-1.532698579697642449e+00,1.056947674964216377e+00,-2.724300110689895082e-01,-1.148661690796825896e+00,3.673007195063518471e-01,1.471609905156900711e+00,-1.003546968491909164e+00,-5.384601046861074991e-01,3.949803528180037548e-01,1.847006950618865995e+00,3.749214844620106235e-01,-1.932679525795574782e-02,3.027591180003875726e-01,-5.447044569068862918e-01,9.280226700287408370e-01,5.933431002583807734e-01,2.339812384897567155e-01,2.391344110842121701e-02,-2.662818451713416579e+00,-1.069185087167221937e+00,1.167955507401361226e+00,1.764187876102115027e+00,-6.893232689930746115e-01,1.509814167864302267e-02,-6.121720018946927855e-01,1.187170165747109651e+00,9.754363294262460293e-01,2.916939283666231120e+00,2.631374611491252291e-01,-1.677628341719581639e+00,-4.131696416045112508e-01,5.426452425195090745e-01,1.997671227118109627e+00,8.865144292607797238e-01,-1.000000000000000000e+00
1.000000000000000000e+00,7.462420779018207329e-01,6.702909239171777056e-01,-6.039215782925056591e-02,-7.855178120746444392e-01,-1.799744984516379764e+00,1.016842795548196232e-01,-2.964045524367999729e-01,4.749240100817060939e-01,3.449729287236557029e-01,2.926321856978156166e+00,-9.849182441192130266e-01,-1.239553363567314825e+00,1.252314566508757832e+00,1.142816278269733976e+00,9.761136007263416792e-01,-5.179732496079260118e-01,1.556324974039995090e-01,-4.802388965247276764e-01,1.728896641011392898e-01,4.652458416657480611e-01,-8.216077232069218805e-01,1.533037966954974296e+00,-3.692024567807354885e-01,5.247721327793052337e-01,9.756494024860099534e-01,-2.533886991450761891e-02,-4.199907944252994074e-01,-8.273617685193612736e-01,-1.963972803239253939e-01,4.699053227638931851e-01,5.329893008547885724e-01,1.783101495723911745e+00,2.255542970334030617e+00,1.445619124560009405e+00,1.858810594173640141e+00,-9.425368319556980401e-01,-1.209782019634872308e+00,-1.215309883137380975e+00,-1.698984782092327839e+00,3.079459382304333137e-01,1.364024916238419705e+00,-4.453870160902655972e-01,-5.144163845129594570e-01,-1.750359656787379814e+00,2.187709533932497355e-02,1.446877630040346308e+00,-2.006616252564493941e+00,8.753110668638387493e-01,9.689778080394426674e-01,-1.426345320468320743e+00,-9.580108193523335647e-01,5.471065146348308428e-01,-1.689268244210704761e+00,-6.164714253556072832e-01,5.283328956196575721e-01,-7.953659312846270701e-01,9.767400914939990964e-01,4.417036841500153743e-01,-2.489652359393650094e-01,1.667825211544740505e+00,-1.351417388444482004e+00,-1.270620971289420365e-01,2.071575498225714629e+00,-6.395077824355213103e-01,1.171961377863697917e+00,-1.694228958042929944e+00,-7.632253067560653692e-01,-4.192381858443798293e-01,6.770292968888200758e-01,1.114794903350179167e+00,-1.296878795034390519e+00,3.801246973023805764e-01,-4.192322152052659762e-02,2.752598008946402497e-01,-8.274691998293099982e-01,-9.330094638221695380e-01,1.104183970636949015e-02,-2.352859009651671052e+00,-3.798699257113942740e-01,1.089143003166713891e-01,8.366329261968025177e-01,-1.850704406477186703e+00,1.098610565318414833e+00,9.377295882303526842e-01,7.518018999474658237e-01,-1.712679841573223394e+00,1.918872410144070451e-01,5.282100825826322454e-01,1.361935211259821754e+00,3.049839410619350488e-01,-4.149735756097869266e-02,-1.925438797492101672e+00,-1.578369696183691551e-01,-1.475020831181026892e+00,1.435756221452822778e+00,-2.038327945263262719e-01,-1.440605389295263494e+00,1.107770857013943511e+00,-1.524518860224266970e+00,-4.131122713993458651e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-1.505540499298963386e+00,-9.287227134403923667e-01,1.016035396269083790e+00,8.647505687274176234e-01,1.278191833037528591e-01,7.568882734934271328e-01,1.110861138259058301e+00,6.294041595239305842e-01,-1.177930256110198304e+00,2.308720186118138895e-01,2.409166323825513434e-01,-6.212932740035249646e-01,-1.650929944283145157e-01,1.945341625872753388e+00,4.623108453899896220e-01,5.125821339369087681e-01,-1.305452293091221350e+00,-8.250779494756637078e-01,-1.655299771334548808e-01,8.686650103973867498e-01,-1.041065073132843022e+00,-7.218654460441862319e-01,-1.076885495787431202e+00,1.075794270722089774e+00,1.690790303145034645e+00,5.417694146332951988e-01,5.555620387059104770e-01,5.825393135554655100e-01,-3.389029353666204170e-01,-6.200517129569405039e-01,1.367193914757595030e-03,1.380956286651064735e+00,-5.546528158701646838e-01,-1.565611777821975359e+00,-1.436714303633405132e-01,1.581559241291691231e+00,5.825488211277518591e-01,-2.010655532055706518e-01,1.985731089230429403e+00,-7.844330138074705472e-01,-4.037757247304357699e-01,1.627206175261713406e-01,-1.859084380234686584e+00,4.175383754474128878e-02,-6.944614382337636060e-01,-9.230868407684298393e-01,1.376752962003914282e+00,-5.603536452788624445e-01,8.486910749649722030e-01,1.806112457506388935e+00,1.187295702145314769e+00,-2.246238488746155060e+00,-1.128640523319524913e+00,7.973248561973621529e-01,2.055530446464974403e+00,1.537132330745038189e+00,4.703964473799532864e-01,-5.368639208721908140e-01,-1.468121095933814679e+00,-2.218140294013537073e+00,1.111274915760537274e+00,7.542476115782295043e-01,-8.459937202041527549e-01,-9.791885919425195040e-01,-1.298832922618894659e-01,9.950860067484573745e-01,1.316281532422043599e+00,4.721892370687568175e-01,1.469155794093283340e+00,-5.958735266570602818e-01,6.429748284382749146e-01,3.307501504436788364e-01,-1.008171532292773565e+00,-1.781538925328387812e-01,-1.174134198329449819e-01,4.185224891352173349e-01,-2.895507556462165732e-01,6.471759061074918717e-01,4.223120638300426610e-01,4.460842046880167389e-01,-1.923894793224568689e-01,7.910105982289745707e-01,-4.465523398575680925e-01,7.313463899584939920e-01,-6.314021841074267671e-01,3.543232975019210418e-01,-1.290527926570463890e-01,-3.342252995434285001e+00,-1.049242799236423940e+00,-1.213166505363130865e+00,1.834198280480792975e-01,-2.176219457620401920e-01,-1.119654764253512624e+00,-1.870361137107934058e+00,6.083825931443848090e-02,-7.552219780940354621e-01,-1.688301094657445600e-01,-8.227341512516314070e-01,-1.796328354215432910e+00,-5.549992727385903990e-01,1.000000000000000000e+00
